,raw_name,label,pre_class_win0,pre_class_win1,pre_class_win2,pre_class_win3,pre_class_win4,pre_class_win5,pre_class_win6,pre_class_win7,pre_class_win8,pre_class_win9,pre_class_win10,pre_class_win11,pre_class_win12,pre_class_win13,pre_class_win14,pre_class_win15,pre_class_win16,pre_class_win17,pre_class_win18,pre_class_win19,pre_class_win20,pre_class_win21,pre_class_win22,pre_class_win23,pre_class_win24,pre_prob_win0,pre_prob_win1,pre_prob_win2,pre_prob_win3,pre_prob_win4,pre_prob_win5,pre_prob_win6,pre_prob_win7,pre_prob_win8,pre_prob_win9,pre_prob_win10,pre_prob_win11,pre_prob_win12,pre_prob_win13,pre_prob_win14,pre_prob_win15,pre_prob_win16,pre_prob_win17,pre_prob_win18,pre_prob_win19,pre_prob_win20,pre_prob_win21,pre_prob_win22,pre_prob_win23,pre_prob_win24,label
0,B20180723sunyt_TPD_DIA_b79_15_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Malignant,Benign,Malignant,Benign,0.001786693,0.121394,0.2597874,0.3590892,0.003816339,0.068923764,0.8551388,0.56424,0.8209855,0.89449143,0.9884504,0.000127852,0.94261456,0.26744917,0.11611932,0.047544744,0.6716562,0.60477823,0.6074505,0.001382981,0.003996193,0.50169563,8.53E-05,0.9981237,0.10589582,1
1,B20180724sunyt_TPD_DIA_b80_8_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.99700326,0.84612215,0.79530287,0.7469292,0.9999993,0.80621225,0.999726,0.9702101,0.89839125,0.9999962,0.89549065,0.99995816,0.99522036,0.9693319,0.99996793,0.9864769,0.9274544,0.9988355,0.9938798,0.9913709,0.99987686,0.9984963,0.9985789,0.9997991,0.998268,1
2,B20180724sunyt_TPD_DIA_b80_7_1_350_1800_B,B,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,0.790114,0.26943338,0.19641781,0.19342989,8.58E-05,0.38113993,0.001318952,0.3586444,0.20481561,0.000210153,0.27010244,4.63E-05,9.66E-05,0.09186027,0.000325379,0.15975055,0.47008467,0.06904291,0.028931653,1.49E-05,0.001791924,0.000830246,0.86037093,2.92E-05,0.019582052,0
3,C20180929sunyt_TPD_DIA_vb19_3_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.0018534,0.3577011,0.07496856,0.14461,0.000386699,0.12397983,0.031524796,0.031496342,0.006613005,1.32E-05,0.01795235,3.94E-05,2.19E-05,0.014624367,2.07E-05,0.019200804,0.29694223,0.010463406,0.002872169,4.09E-05,1.33E-05,0.000490544,1.84E-05,3.07E-05,1.25E-05,0
4,B20180815sunyt_TPD_DIA_b63_2_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.7477953,0.8900678,0.93936044,0.8048387,0.9999875,0.9525153,0.9996505,0.9945334,0.9978211,0.99998224,0.9465765,0.9999933,0.9999784,0.995889,0.9999665,0.9861434,0.9764969,0.99423474,0.9977512,0.9999386,0.99998367,0.96879065,0.98815477,0.9999777,0.99998415,1
5,B20180825sunyt_TPD_DIA_b77_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000175262,0.013121185,0.022419354,0.0686315,1.99E-05,0.04574329,0.000152174,0.020273317,0.002268995,2.19E-05,0.022056114,4.77E-05,0.000525668,0.0007651,1.43E-05,0.006175178,0.09549323,0.012128131,0.002989653,5.35E-05,0.004165228,0.000465988,3.91E-05,1.43E-05,1.25E-05,0
6,B20180721sunyt_TPD_DIA_b78_2_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.97044563,0.8661186,0.9461857,0.73709905,0.99999845,0.92221916,0.9997948,0.98547727,0.9978138,0.99998605,0.9958474,0.99997675,0.99999,0.9384219,0.9999796,0.9907198,0.8982593,0.99817,0.9994491,0.9942017,0.9999677,0.97908896,0.99937844,0.99997413,0.91128165,1
7,B20180825sunyt_TPD_DIA_b35_8_1_350_1800_M,M,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000558421,0.72219133,0.16257232,0.14063744,6.42E-05,0.037256528,0.0001711,0.028666798,0.0168806,0.96916986,0.099266745,8.95E-05,0.005082988,0.007099208,0.6268598,0.002032595,0.3565423,0.007451525,0.003806165,0.000204772,4.45E-05,0.006525625,5.29E-06,3.25E-06,1.54E-05,1
8,B20180816sunyt_TPD_DIA_b65_11_1_350_1800_M,M,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Benign,Malignant,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,0.5073753,0.2152136,0.7319944,0.557927,0.9999882,0.520998,0.99956626,0.7668727,0.9654386,0.6661433,0.60858756,0.8667341,0.000515321,0.2989159,0.99912745,0.067572914,0.8635438,0.59974265,0.17701949,0.011970794,0.3275301,0.004983854,0.9588564,0.99901235,0.654546,1
9,B20180617sunyt_TPD_DIA_b46_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000259154,0.006804158,0.08937412,0.046570916,2.85E-05,0.08213053,0.000123297,0.051549092,0.000341008,1.53E-05,0.001853006,6.79E-06,2.94E-05,0.001542291,8.14E-06,0.006208076,0.34050325,0.00527904,0.000757835,3.16E-06,4.86E-06,0.001059446,7.35E-07,5.28E-06,5.16E-06,0
10,B20180618sunyt_TPD_DIA_b47_11_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000259209,0.06589313,0.17005882,0.0769188,5.77E-06,0.1575107,0.000555744,0.05597524,0.020941284,5.08E-05,0.002126972,0.001300679,3.06E-05,0.19299135,4.40E-05,0.007430838,0.43980807,0.001300154,0.002191825,5.38E-06,0.00030162,0.000217009,5.93E-06,8.39E-06,1.07E-05,0
11,C20181003sunyt_TPD_DIA_vb30_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,9.04E-05,0.04017833,0.08936479,0.101896144,8.13E-06,0.024839072,0.000416454,0.037172895,0.047902625,4.44E-05,0.003037818,0.06069549,0.007569607,0.02809077,2.04E-05,0.019687297,0.084304385,0.11664762,0.039919645,3.68E-05,7.02E-06,0.003390354,8.15E-05,2.21E-05,0.001396219,0
12,B20180721sunyt_TPD_DIA_b78_4_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,0.89845324,0.6407549,0.9405445,0.5608267,0.99999917,0.87561417,0.9991824,0.9324861,0.7574395,0.9999013,0.94482684,0.9999058,0.6243987,0.6452934,0.9878967,0.86932695,0.9224091,0.97739214,0.98912257,0.9997255,0.9998921,0.06953011,0.99999464,0.9998128,0.9997372,1
13,B20181006sunyt_TPD_DIA_vb34_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.011696978,0.088856384,0.2239701,0.19911748,0.001318816,0.32883397,0.003284502,0.19269688,0.009650446,0.002302096,0.033016227,3.52E-05,0.00088724,0.002198584,0.000689675,0.01903846,0.3276923,0.08593649,0.44109526,0.000352692,5.76E-05,0.00612977,7.25E-06,0.000361541,5.79E-05,0
14,B20180926sunyt_TPD_DIA_vb15_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.002627405,0.06890497,0.1531203,0.14494342,0.000242438,0.07749662,0.000456775,0.14494517,0.005282431,0.008825839,0.076464675,0.00057291,0.023033213,0.21457234,0.00028767,0.004711889,0.1521981,0.003532862,0.019330138,1.60E-05,4.13E-05,0.001292863,7.01E-06,4.31E-05,0.001479044,0
15,B20181003sunyt_TPD_DIA_vb27_11_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,0.048753295,0.45336837,0.26540893,0.21265778,0.003153219,0.29933113,0.010070759,0.43216693,0.03008715,0.00199076,0.036267843,1.67E-05,0.000247038,0.22398527,0.000202906,0.5893329,0.25610048,0.03228965,0.26671043,0.000405907,7.45E-05,0.8397381,0.001927321,0.001742114,2.21E-05,0
16,A20180925sunyt_TPD_DIA_vb13_11_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000389943,0.05211788,0.3033944,0.19390175,5.64E-05,0.35829505,0.00016577,0.042169556,0.022188248,1.90E-05,0.010384315,2.86E-05,4.53E-05,0.14247529,3.94E-05,0.003984652,0.16297172,0.013981613,0.002765671,1.49E-05,4.69E-06,0.000588042,1.66E-06,2.57E-05,0.012548677,0
17,A20180921sunyt_TPD_DIA_vb6_15_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.023789085,0.210425,0.15865105,0.311524,3.75E-06,0.16049446,0.04939613,0.34348357,0.01754055,0.10968715,0.64703727,7.73E-05,0.002423222,0.01769404,0.001037419,0.032384273,0.41344136,0.06798251,0.006428063,0.001043588,0.18346493,0.011193611,0.001695249,0.001822999,0.025767012,0
18,B20180805sunyt_TPD_DIA_b1_6_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.69570154,0.9849368,0.9232992,0.7962162,0.9999993,0.83076674,0.9995726,0.98483396,0.99809057,0.9999865,0.9848978,0.99999654,0.9999913,0.99006677,0.9999856,0.99379647,0.8030661,0.9875125,0.19736803,0.9999881,0.9999739,0.86349046,0.9999951,0.9999826,0.99995804,1
19,C20180925sunyt_TPD_DIA_vb17_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.002578862,0.19852611,0.20327611,0.16216694,0.000518469,0.05272971,0.003885696,0.14895305,0.03692736,0.000735384,0.02165704,0.000979239,0.000317703,0.032546323,0.001739161,0.082132936,0.16877078,0.03688483,0.15422565,1.14E-05,0.000888053,0.002688751,7.38E-05,3.35E-05,0.000382594,0
20,B20181008sunyt_TPD_DIA_vb31_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000775017,0.010839886,0.14395207,0.09992437,1.03E-05,0.17468157,0.000169151,0.014944327,0.001517457,4.02E-05,0.00884953,6.82E-05,0.00013755,0.012538985,5.70E-06,0.003472321,0.2262254,0.025347311,0.001108703,1.01E-05,7.71E-06,0.001289177,1.17E-06,2.06E-05,8.12E-06,0
21,B20180812sunyt_TPD_DIA_b58_14_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.98498476,0.9792981,0.89011663,0.75301635,0.9983773,0.87629443,0.9995946,0.8002779,0.9977133,0.9999976,0.99027973,0.9999895,0.99996305,0.5180954,0.99950194,0.9940153,0.8894126,0.9978434,0.98493385,0.9999393,0.99999106,0.9690551,0.99999726,0.9999795,0.9999858,1
22,B20180619sunyt_TPD_DIA_b52_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,0.114516646,0.4893646,0.4374062,0.3436842,3.77E-06,0.12476468,0.000227174,0.29196146,0.96463746,0.9771902,0.15047222,0.001662407,0.006192536,0.1772232,0.66579604,0.2608224,0.5583613,0.5671539,0.20208405,0.990905,0.012753921,0.18640833,0.22242288,0.41601256,0.004538634,0
23,B20180926sunyt_TPD_DIA_vb15_8_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.02748384,0.011743615,0.19258873,0.25904486,2.35E-05,0.13328461,0.001738239,0.030581435,0.00617824,0.00015979,0.011870547,0.03766834,0.000149139,0.009873877,9.58E-05,0.003306227,0.40023842,0.058869533,0.001514187,0.004262295,0.000267522,0.004439739,0.2233716,2.08E-05,2.52E-05,1
24,B20180618sunyt_TPD_DIA_b47_15_1_350_1800_B,B,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Malignant,Malignant,Malignant,Malignant,0.003552698,0.26181358,0.19183788,0.14844914,0.98890823,0.7717758,0.022315588,0.41024545,0.29375115,0.34954873,0.0738412,0.996227,0.99868494,0.49406785,0.4128683,0.8627696,0.6304081,0.8088194,0.21260849,0.48088074,0.29928896,0.9767113,0.9999912,0.9785749,0.99933296,0
25,A20180906sunyt_TPD_DIA_b16_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.001265039,0.050712503,0.13397391,0.22458963,6.05E-06,0.3460806,0.09349374,0.10740018,0.014445585,0.000475472,0.044993717,0.001588866,0.13147944,0.5095071,0.000387956,0.005705491,0.15473706,0.72301,0.06539357,6.44E-05,0.001309681,0.002653461,0.018641092,5.05E-06,0.000503318,0
26,A20180925sunyt_TPD_DIA_vb13_6_1_350_1800_B,B,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.98931164,0.22778769,0.3750471,0.24835597,0.24733369,0.5529544,0.000551465,0.61975837,0.21251945,0.99190325,0.33299354,0.005921687,0.000336489,0.21522969,0.35611683,0.2148591,0.48106417,0.037792854,0.014614929,0.004999181,0.00043252,0.2648863,0.037507012,0.004251502,0.000112822,0
27,B20180921sunyt_TPD_DIA_vb4_8_1_350_1800_B,B,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.00736946,0.07553827,0.21263027,0.19598699,0.6287941,0.25697795,0.000652527,0.25088298,0.010850204,1.24E-05,0.041771702,3.36E-05,3.10E-05,0.31374297,3.89E-05,0.002269774,0.21717292,0.16130245,0.042392004,1.43E-05,1.37E-05,0.000273971,0.002040805,0.001258161,0.000212293,0
28,B20180725sunyt_TPD_DIA_b81_12_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000470227,0.02650961,0.035616245,0.037431445,0.000364558,0.024703812,0.047156274,0.012667891,0.001194769,8.88E-06,0.001671735,0.000227465,0.000659606,0.016314534,0.006541285,0.008843388,0.10857316,0.044891607,0.004893094,5.80E-06,7.96E-05,0.002311077,4.33E-06,1.83E-05,3.06E-05,0
29,A20180929sunyt_TPD_DIA_vb18_8_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000264122,0.023315672,0.13124731,0.072624646,0.000115994,0.11965079,0.000299597,0.14934269,0.6709332,4.67E-05,0.006763611,0.005404321,0.000196531,0.008512897,0.000393199,0.020389162,0.304971,0.17701593,0.002080625,3.24E-06,7.75E-05,0.002792573,1.25E-06,0.00029252,1.15E-05,0
30,B20180825sunyt_TPD_DIA_b12_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000342401,0.010166894,0.06278306,0.076127596,5.64E-06,0.039218195,0.000154413,0.009857063,0.004379088,2.02E-05,0.003415902,0.000543591,7.65E-05,0.001312098,2.61E-05,0.003983214,0.13200395,0.006699362,0.000997696,1.79E-05,4.51E-05,0.000169309,8.67E-06,6.23E-06,5.39E-05,0
31,A20180929sunyt_TPD_DIA_vb18_12_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Malignant,0.08412645,0.45338717,0.33823296,0.30542016,0.000168913,0.5990677,0.36185607,0.35553482,0.5145883,0.99949956,0.5376439,0.001957607,0.000799093,0.012499237,0.055023953,0.7869235,0.56610894,0.7111949,0.9362569,0.9109839,0.9934813,0.065998174,0.99996734,0.023876682,0.5696899,1
32,B20180725sunyt_TPD_DIA_b81_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,0.10421217,0.16455215,0.1309439,0.23958491,3.84E-06,0.04530102,5.56E-05,0.19762504,0.013163993,7.76E-06,0.032721326,3.29E-05,0.010352873,0.006434986,3.68E-05,0.014995114,0.4697711,0.15577433,0.001908875,1.70E-05,9.36E-06,0.95370716,3.09E-05,5.54E-05,0.000343785,0
33,B20180731sunyt_TPD_DIA_b82_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000211925,0.014351221,0.07367031,0.13772848,3.89E-06,0.032826457,0.000509393,0.022701371,0.001717354,7.55E-06,0.013058077,1.06E-05,2.14E-05,0.001172328,2.03E-05,0.002787077,0.17228153,0.09059353,0.001625816,1.23E-05,3.14E-06,0.000287844,5.01E-06,3.36E-06,5.93E-06,0
34,A20180924sunyt_TPD_DIA_vb12_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,0.007180274,0.13336949,0.29594153,0.18991932,5.78E-05,0.26761168,0.00032835,0.38180667,0.041516356,0.00423877,0.012058641,9.94E-06,0.003577994,0.01802976,7.83E-05,0.3124989,0.24766503,0.073228605,0.04972868,6.63E-05,0.00082274,0.09634059,4.13E-06,0.97941166,0.000549751,0
35,B20180617sunyt_TPD_DIA_b46_3_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000521118,0.041611068,0.07810611,0.059009485,1.20E-05,0.13906582,4.16E-05,0.019540006,0.02982185,4.03E-05,0.005402458,9.92E-05,0.061615314,0.049206637,1.93E-05,0.041968256,0.19209568,0.010253338,0.00322777,9.13E-06,0.001084085,0.001335858,3.32E-06,0.023122601,3.91E-05,0
36,B20180812sunyt_TPD_DIA_b58_13_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.7405356,0.9576757,0.9159637,0.71135235,0.99998105,0.9529052,0.99979633,0.7196552,0.99403775,0.9999887,0.9930356,0.9999435,0.9978388,0.99379265,0.99226636,0.9794183,0.9230989,0.9973484,0.77963847,0.99984026,0.99997246,0.9408405,0.99945825,0.99925655,0.99988675,1
37,C20181003sunyt_TPD_DIA_vb30_1_1_350_1800_B,B,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.020654842,0.5922419,0.48393926,0.4454747,9.40E-05,0.4126444,0.014307895,0.3119005,0.06772247,0.66828805,0.33501574,0.01256062,0.2907987,0.46354717,0.5664533,0.080386825,0.3641915,0.040711198,0.08695069,0.000176848,0.000154981,0.031311665,0.09344285,0.000509722,9.40E-05,0
38,B20180825sunyt_TPD_DIA_b16_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000139399,0.00835626,0.036796734,0.04406078,8.33E-06,0.013349274,0.0002747,0.004192446,0.000735804,6.29E-06,0.002429283,3.81E-05,0.002096935,0.001391662,6.81E-05,0.005894429,0.026612762,0.017497316,0.000427669,1.82E-05,6.24E-06,0.000651398,7.69E-06,2.83E-06,3.50E-05,0
39,B20181003sunyt_TPD_DIA_vb27_14_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.83085483,0.63131416,0.7234173,0.5800706,0.9999939,0.3065858,0.9974648,0.98888344,0.839503,0.99989426,0.9510294,0.99984145,0.9349821,0.9062218,0.99947983,0.10147437,0.8370435,0.20939617,0.9789039,0.9956364,0.9717933,0.99574125,0.97848594,0.9999106,0.9998473,1
40,B20181010sunyt_TPD_DIA_vb12_2_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.001481598,0.044787154,0.13347723,0.12672374,3.42E-05,0.048807327,0.008884714,0.09572811,0.040585015,1.31E-05,0.034057844,1.47E-05,0.000827312,0.07959451,0.000163601,0.018741459,0.652631,0.021718552,0.000759149,0.000286107,5.97E-06,0.003832139,9.60E-05,1.77E-05,7.25E-05,0
41,B20180624sunyt_TPD_DIA_b54_10_1_350_1800_M,M,Malignant,Malignant,Benign,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,0.89524716,0.9381816,0.39237148,0.67926556,0.99503183,0.4570948,0.95540816,0.86544,0.9665767,0.001457551,0.055673245,0.013698984,0.000140452,0.9221672,0.3025615,0.15674396,0.8496648,0.78250945,0.026898984,0.9890431,0.21771006,0.02156902,6.60E-05,0.34911072,0.9970163,1
42,B20181004sunyt_TPD_DIA_vb32_9_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.0447583,0.26684242,0.3038393,0.21227466,6.75E-05,0.40704727,0.00194546,0.43012187,0.007689594,0.017195718,0.15089336,0.007106619,0.020818634,0.23986429,1.25E-05,0.009306184,0.30001667,0.21245961,0.37050906,1.51E-05,0.13630153,0.3316513,0.000206204,0.001496796,1.46E-05,0
43,B20180921sunyt_TPD_DIA_vb4_2_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Benign,Malignant,Malignant,0.5710977,0.8392416,0.55706906,0.65212405,0.9024642,0.8084847,0.20011994,0.9452939,0.26029003,0.9967939,0.9435342,0.7426583,0.99940693,0.9140863,0.65108585,0.01624117,0.736811,0.96557707,0.574867,0.9946085,0.99970275,0.008215298,0.086044036,0.99934834,0.9985084,1
44,B20180801sunyt_TPD_DIA_b83_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000578013,0.16681086,0.05216103,0.1046673,2.15E-05,0.052777916,0.000178769,0.32578632,0.012852326,3.63E-05,0.006093425,1.45E-05,0.00039498,0.30394536,1.17E-05,0.007915811,0.07733699,0.016442144,0.05605412,7.19E-06,0.000206175,0.000267062,4.79E-06,5.31E-05,9.73E-06,0
